2.0041E+13,16,15,120302
2.0041E+13,17,45,50101
2.0041E+13,18,15,180501
2.0041E+13,19,60,120303
2.0041E+13,20,75,160102
2.0041E+13,21,150,10101
2.0041E+13,1,300,10101
2.0041E+13,2,30,110101
2.0041E+13,3,120,120303
2.0041E+13,4,30,10201
2.0041E+13,5,3,180280
2.0041E+13,6,15,20902
2.0041E+13,7,62,181283
2.0041E+13,8,60,120303
2.0041E+13,9,30,110101
2.0041E+13,10,120,40103
2.0041E+13,11,145,120303
2.0041E+13,12,60,110101
2.0041E+13,13,105,120303
2.0041E+13,14,50,181283
2.0041E+13,15,30,120308
2.0041E+13,16,10,10201
2.0041E+13,17,270,10101
2.0041E+13,1,300,10101
2.0041E+13,2,10,110101
2.0041E+13,3,90,20102
2.0041E+13,4,120,20101
2.0041E+13,5,15,181501
2.0041E+13,6,30,159989
2.0041E+13,7,95,30110
2.0041E+13,8,15,180381
2.0041E+13,9,30,10201
2.0041E+13,10,5,180501
2.0041E+13,11,310,50101
2.0041E+13,12,5,180501
2.0041E+13,13,10,20201
2.0041E+13,14,60,110101
2.0041E+13,15,10,30101
2.0041E+13,16,30,10201
2.0041E+13,17,35,120303
2.0041E+13,18,270,10101
2.0041E+13,1,180,10101
2.0041E+13,2,10,20201
2.0041E+13,3,45,120312
2.0041E+13,4,25,20681
2.0041E+13,5,1,120303
2.0041E+13,6,39,20501
2.0041E+13,7,120,120303
2.0041E+13,8,45,10201
2.0041E+13,9,195,181101
2.0041E+13,10,40,110101
2.0041E+13,11,50,181101
2.0041E+13,12,30,120101
2.0041E+13,13,90,500106
2.0041E+13,14,25,20681
2.0041E+13,15,35,120303
2.0041E+13,16,5,120101
2.0041E+13,17,2,20201
2.0041E+13,18,10,110101
2.0041E+13,19,103,120303
2.0041E+13,20,10,20681
2.0041E+13,21,10,10201
2.0041E+13,22,370,10101
2.0041E+13,1,180,10101
2.0041E+13,2,45,10201
2.0041E+13,3,10,181101
2.0041E+13,4,60,110101
2.0041E+13,5,10,180782
2.0041E+13,6,45,70104
2.0041E+13,7,15,180701
2.0041E+13,8,90,70101
2.0041E+13,9,15,180701
2.0041E+13,10,30,120312
2.0041E+13,11,15,110101
2.0041E+13,12,20,20681
2.0041E+13,13,60,20101
2.0041E+13,14,120,20102
2.0041E+13,15,75,120309
2.0041E+13,16,30,20681
2.0041E+13,17,10,20902
2.0041E+13,18,30,20201
2.0041E+13,19,30,110101
2.0041E+13,20,220,120303
2.0041E+13,21,330,10101
2.0041E+13,1,90,10101
2.0041E+13,2,30,110101
2.0041E+13,3,390,20402
2.0041E+13,4,30,120303
2.0041E+13,5,45,110101
2.0041E+13,6,315,20402
2.0041E+13,7,30,10201
2.0041E+13,8,45,110101
2.0041E+13,9,75,120303
2.0041E+13,10,390,10101
2.0041E+13,1,180,10101
2.0041E+13,2,60,10201
2.0041E+13,3,30,110101
2.0041E+13,4,10,180501
2.0041E+13,5,320,50101
2.0041E+13,6,15,110101
2.0041E+13,7,195,50101
2.0041E+13,8,20,180501
2.0041E+13,9,30,50101
2.0041E+13,10,20,10201
2.0041E+13,11,45,181401
2.0041E+13,12,95,140101
2.0041E+13,13,50,181401
2.0041E+13,14,30,120303
2.0041E+13,15,340,10101
2.0041E+13,1,60,10101
2.0041E+13,2,60,10201
2.0041E+13,3,20,181101
2.0041E+13,4,40,110101
2.0041E+13,5,20,181101
2.0041E+13,6,100,120303
2.0041E+13,7,180,90201
2.0041E+13,8,45,20201
2.0041E+13,9,15,110101
2.0041E+13,10,210,90202
2.0041E+13,11,30,120303
2.0041E+13,12,45,20201
2.0041E+13,13,15,110101
2.0041E+13,14,60,120306
2.0041E+13,15,180,120303
2.0041E+13,16,360,10101
2.0041E+13,1,120,120303
2.0041E+13,2,60,110101
2.0041E+13,3,30,20102
2.0041E+13,4,60,20101
2.0041E+13,5,60,10201
2.0041E+13,6,30,500106
2.0041E+13,7,15,180782
2.0041E+13,8,30,70104
2.0041E+13,9,10,181101
2.0041E+13,10,20,110101
2.0041E+13,11,15,180782
2.0041E+13,12,5,70104
2.0041E+13,13,5,181283
2.0041E+13,14,15,120303
2.0041E+13,15,35,80401
2.0041E+13,16,1,180782
2.0041E+13,17,9,70104
2.0041E+13,18,15,180782
2.0041E+13,19,65,70104
2.0041E+13,20,45,110101
2.0041E+13,21,30,70104
2.0041E+13,22,15,180782
2.0041E+13,23,30,120101
2.0041E+13,24,45,20201
2.0041E+13,25,10,160101
2.0041E+13,26,30,110101
2.0041E+13,27,35,20203
2.0041E+13,28,60,120307
2.0041E+13,29,30,10201
2.0041E+13,30,90,120303
2.0041E+13,31,420,10101
2.0041E+13,1,300,10101
2.0041E+13,2,60,10201
2.0041E+13,3,120,20101
2.0041E+13,4,10,180782
2.0041E+13,5,30,70104
2.0041E+13,6,5,181201
2.0041E+13,7,5,120101
2.0041E+13,8,10,180804
2.0041E+13,9,5,80403
2.0041E+13,10,50,80401
2.0041E+13,11,5,180804
2.0041E+13,12,5,20102
2.0041E+13,13,15,20903
2.0041E+13,14,100,10101
2.0041E+13,15,25,10201
2.0041E+13,16,5,180501
2.0041E+13,17,435,50102
2.0041E+13,18,5,180501
2.0041E+13,19,70,120303
2.0041E+13,20,180,10101
2.0041E+13,1,225,10101
2.0041E+13,2,20,10201
2.0041E+13,3,10,20101
2.0041E+13,4,5,20102
2.0041E+13,5,30,20501
2.0041E+13,6,5,20102
2.0041E+13,7,30,20501
2.0041E+13,8,30,160101
2.0041E+13,9,135,20101
2.0041E+13,10,15,20201
2.0041E+13,11,35,110101
2.0041E+13,12,20,20203
2.0041E+13,13,70,20101
2.0041E+13,14,30,20104
2.0041E+13,15,15,20201
2.0041E+13,16,25,10201
2.0041E+13,17,20,10201
2.0041E+13,18,15,20902
2.0041E+13,19,20,10201
2.0041E+13,20,10,20902
2.0041E+13,21,20,20201
2.0041E+13,22,30,110101
2.0041E+13,23,5,10201
